id,meanWi_before1970,meanSu_before1970,meanWi_after1990,meanSu_after1990,lat,long,elev
452,19.04134199,29.48939394,18.4,29.4,24.3,87.3,149
453,19.64450758,28.51588235,20.03888889,28.99202899,24.75,92.8,29
454,21.25061728,29.56923077,21.22533333,30.42333333,23.07,72.63,55
455,18.81969697,27.65215686,19.23866667,27.94492754,23.85,78.75,551
456,20.83063725,28.10367647,22.13333333,28.93888889,22.37,69.08,11
457,18.18951311,26.39886364,19.13589744,26.96866667,22.72,75.8,567
458,20.76833333,29.32958801,21.474,29.73266667,22.53,88.33,6
459,20.97318841,29.65797101,20.70666667,29.94666667,22.65,88.45,6
460,21.15555556,28.47296296,21.73717949,29.02533333,21.1,79.05,310
461,22.48493151,28.18873239,23.33958333,28.97222222,20.9,70.37,8
463,20.64756554,27.37378277,21.23095238,27.56111111,20.47,85.93,27
464,24.39649123,27.90925926,24.61666667,28.55666667,19.12,72.85,14
465,20.18813559,26.20242424,20.88076923,26.43866667,19.08,82.03,553
466,24.27458333,27.37130802,25.51923077,28.168,18.9,72.82,11
467,20.88955556,24.84657534,21.27179487,26.096,18.53,73.85,559
468,22.73004386,27.52688889,23.62638889,27.93043478,17.5,78.5,545
469,24.85512821,30.3877193,24.71153846,30.8030303,17.7,83.3,66
470,24.56494253,30.15517241,25.30512821,30.64666667,16.2,81.15,3
471,25.89259259,26.52592593,26.45705128,27.03733333,15.48,73.82,60
472,24.93555556,31.0562963,25.84102564,31.26533333,13,80.18,16
474,27.42222222,26.51851852,28.17222222,27.03888889,11.25,75.78,5
475,26.15108696,26.48914729,27.134,27.37536232,11.67,92.72,79
476,13.17270531,15.03112745,13.605,15.49,10.23,77.47,2343
477,26.22606838,29.23066667,26.95512821,30.27466667,9.27,79.3,11
478,27.1482906,27.81752137,27.96923077,28.36133333,8.3,73.15,2
479,26.86047009,26.57171053,27.82884615,27.28933333,8.48,76.95,64
481,7.862962963,23.58571429,7.27,24.43,37.25,49.6,-7
483,5.585964912,28.81666667,6.388636364,30.0719697,35.68,51.35,1191
484,5.012280702,27.15087719,5.448,28.78333333,32.47,51.72,1550
485,9.211111111,32.56666667,10.46,33.45,31.33,61.48,489
486,13.52631579,34.96403509,13.79385965,36.54561404,30.37,48.25,11
487,6.00625,24.83958333,6.505333333,26.43733333,30.25,56.97,1754
488,7.308823529,26.94901961,7.472,29.175,29.53,52.58,1491
489,12.64814815,32.05925926,12.64666667,33.25333333,29.1,58.4,1067
490,15.46,32.28666667,15.83939394,33.2030303,28.98,50.83,19
491,7.725,27.96666667,9.036666667,29.11481481,28.97,53.68,1383
492,-4.901041667,16.36770833,-3.596153846,16.55733333,45.42,141.68,11
493,-7.005761317,19.47736626,-5.846153846,19.61266667,43.77,142.37,116
494,-5.668817204,16.29945355,-4.355128205,16.81266667,44.02,144.28,43
495,-3.650724638,20.31111111,-2.346153846,20.11333333,43.05,141.33,19
496,-5.296610169,15.6316092,-3.606410256,15.50533333,42.98,144.4,37
497,-3.980645161,13.77759563,-2.616666667,14.29866667,43.33,145.58,39
499,-2.006944444,16.86521739,-1.476923077,16.976,42.17,142.78,33
500,-2.078518519,19.54166667,-1.424666667,19.62028986,41.82,140.75,43
501,-0.226666667,22.44761905,0.494871795,23.41212121,37.48,139.92,213
502,-0.86344086,20.85444444,-0.057692308,20.81133333,40.82,140.77,3
503,0.791397849,22.31555556,1.273076923,22.596,39.72,140.1,21
504,0.624324324,19.58425926,1.445098039,19.37843137,39.65,141.97,46
505,1.810752688,21.94022989,2.842307692,22.008,38.27,140.9,43
508,3.417528736,22.90114943,4.838235294,22.81568627,38.02,138.25,36
509,3.410752688,23.97356322,3.748039216,24.29666667,37.92,139.05,7
510,4.005555556,24.14578313,4.929487179,24.89333333,36.58,136.63,33
511,-0.060185185,22.25462963,0.85,22.99607843,36.25,137.97,611
512,4.221461187,24.08401826,4.903846154,25.01333333,36.4,139.1,113
514,6.079518072,22.01445783,7.380769231,22.78,35.73,140.87,28
515,6.909009009,24.04259259,7.879487179,24.39333333,34.6,138.22,47
517,6.770114943,24.10229885,7.351111111,24.72222222,34.07,136.2,27
518,7.53655914,23.13571429,8.264102564,23.76133333,34.75,139.37,79
519,9.8015625,23.31276042,10.71346154,24.11333333,33.1,139.78,80
520,7.391111111,24.48571429,7.338888889,24.37,35.28,139.67,53
521,4.938709677,23.78817204,5.294871795,23.60933333,36.2,133.33,31
522,4.671428571,24.52716049,5.426923077,24.78,35.45,133.07,22
523,4.965555556,24.45555556,5.283333333,25.1547619,35.43,133.35,8
524,5.083950617,24.60617284,5.385555556,25.52142857,35.48,134.23,15
526,5.947619048,23.67186147,7.117647059,24.37254902,34.9,132.07,20
527,5.979166667,24.96888889,6.628787879,25.17272727,34.15,132.23,3
528,5.664319249,25.24285714,6.200980392,26.54,34.4,132.47,53
529,5.95210728,26.10229885,7.135416667,26.87651515,34.68,135.52,83
530,8.261309524,24.26488095,9.080769231,24.892,33.45,135.77,75
531,5.685238095,23.75072464,6.917948718,24.41866667,34.2,129.3,19
532,7.005333333,25.8454955,7.971794872,26.436,33.58,130.38,14
533,6.612851406,24.76626016,7.508974359,25.728,33.23,131.62,13
534,6.841481481,24.94444444,8.127564103,25.88933333,32.73,129.87,35
535,8.635802469,26.14416667,9.790972222,27.07246377,31.55,130.55,31
536,7.447222222,24.92857143,8.614102564,25.98933333,31.92,131.42,7
537,12.10454545,25.97575758,12.91470588,26.62352941,30.73,131,18
538,7.558333333,24.64166667,8.622222222,25.37101449,32.7,128.83,26
541,6.830324074,25.06285714,7.704166667,26.14,33.55,133.53,18
542,8.991025641,24.98247863,10.07647059,25.74509804,32.72,133.02,33
543,7.383333333,23.45744681,8.561111111,24.11851852,33.25,134.18,186
545,18.37557078,27.95707763,19.45769231,29.03866667,24.33,124.17,7
546,17.89333333,27.39236111,18.83076923,28.296,24.78,125.28,41
547,16.17708333,27.2452381,17.06969697,28.05151515,26.27,127.75,84
548,17.08888889,27.63030303,17.80512821,28.33866667,26.2,127.68,53
549,17.73194444,27.01388889,18.5025641,27.98533333,25.83,131.23,15
550,17.93363636,26.30339506,18.95641026,27.19733333,27.1,142.2,4
551,21.75576923,27.07466667,22.77435897,28.24266667,24.3,153.97,9
552,-16.88497653,17.83282828,-14.69385965,18.08421053,54.83,69.15,142
553,-15.44148148,17.80222222,-13.44358974,18.66666667,53.28,69.38,229
555,-17.13844086,18.35972222,-15.86538462,19.048,51.82,68.37,304
556,-12.52546296,21.16967593,-9.762179487,21.87733333,51.25,51.28,37
557,-13.6295082,21.26027778,-11.61410256,21.70933333,50.28,57.15,219
558,-14.79791667,22.55316092,-15.28333333,24.7,49.63,63.5,123
559,-14.48484848,18.45858586,-12.62307692,19.092,49.8,73.13,555
560,-11.49722222,23.09069767,-9.646153846,23.95933333,49.07,54.68,128
561,-14.16666667,23.31489362,-11.75666667,23.81666667,48.62,61.27,114
562,-15.3469697,21.2015625,-13.47592593,22.55208333,48.3,69.65,361
563,-8.129545455,24.36162791,-5.303472222,25.92536232,47.02,51.85,-24
564,-11.38387097,24.42416667,-9.347435897,26.37266667,46.78,61.65,62
565,-13.36351351,22.6536036,-11.73461538,22.97666667,46.8,75.08,350
566,-9.479775281,24.54382022,-7.428205128,25.608,45.77,62.12,68
567,-7.091666667,25.40144928,-6.647222222,26.6,45.4,56.12,82
568,-15.20541126,20.45068493,-13.41923077,20.55,50.42,80.3,196
569,-12.38137255,15.66568627,-11.51923077,16.25333333,50.33,83.55,811
571,-16.26222222,21.54,-13.76,22.55,47.47,84.92,603
573,-7.821794872,23.07884615,-4.901282051,23.63866667,44.17,80.07,645
574,-5.638888889,22.29019608,-2.987179487,23.476,43.23,76.93,851
575,-1.846629213,24.42234848,-0.162698413,25.06507937,44.55,50.25,-25
576,-3.33875502,27.04512195,-1.548611111,27.7942029,43.27,68.22,207
577,14.40833333,36.6125,14.17888889,38.17291667,29.52,47.98,55
579,20.64895833,27.37142857,21.95952381,28.41746032,19.88,102.13,305
580,22.33076923,27.75942029,23.42777778,28.17391304,17.95,102.57,171
581,21.85092593,26.90833333,22.81736111,27.45416667,16.67,105,185
582,25.20740741,27.50740741,26.11041667,28.02246377,15.12,105.78,102
583,-22.36666667,10.81666667,-21.03125,11.65942029,50.43,100.15,1668
584,-29.14814815,16.7037037,-26.79027778,17.67727273,49.65,94.4,1232
585,-17.07575758,15.23030303,-15.24230769,16.37,48.93,89.93,1715
586,-22.27142857,15.1952381,-19.21736111,16.30434783,49.02,91.72,1590
587,-22.77843137,17.77373737,-19.68589744,18.50133333,48.02,91.57,1405
588,-31.42222222,13.03888889,-28.64807692,14.22266667,48.73,98.28,1723
589,-19.13809524,14.97142857,-18.69444444,16.42826087,49.57,102,1235
590,-21.50977011,15.96666667,-19.30384615,16.86133333,49.57,100.17,1283
591,-20.66666667,16.27407407,-21.15769231,17.58933333,49.38,102.7,938
592,-18.91666667,13.7,-16.57371795,15.06333333,48.53,101.38,1510
593,-20.28850575,15.33735632,-18.67948718,15.59866667,48.8,103.55,1208
594,-24.13,17.89888889,-21.83333333,18.43066667,48.9,106.1,807
595,-19.71666667,19.06764706,-18.09038462,19.70466667,48.08,114.55,747
596,-22.73838384,14.33535354,-20.58333333,15.07733333,47.75,96.85,1759
597,-18.08541667,13.05833333,-16.30897436,13.852,46.4,96.25,2181
598,-14.78030303,13.72424242,-13.66217949,14.63402778,47.45,101.47,1691
601,-18.24285714,15.25238095,-16.44375,16.66956522,46.13,100.68,1859
602,-14.77666667,14.56777778,-12.85705128,15.81933333,46.27,102.78,1813
603,-23.33333333,17.28888889,-18.83461538,17.21466667,47.8,106.8,-999
604,-21.70238095,15.09285714,-20.44807692,16.57,47.3,107.48,1430
606,-20.07380952,16.3952381,-20.23030303,17.60378788,47.78,112.12,926
607,-22.68529412,16.94747475,-21.04133333,18.36231884,47.32,110.63,1033
608,-20.23518519,18.27037037,-18.98717949,19.73,46.68,113.28,981
609,-18.16666667,18.8,-16.94294872,20.41133333,45.45,103.9,1316
610,-17.12628205,17.62692308,-15.18205128,18.782,45.77,106.28,1393
611,-15.30416667,20.00833333,-13.61987179,21.518,44.42,105.32,1298
612,-16.83125,21.67419355,-15.18787879,22.44242424,44.9,110.1,-999
613,-17.02444444,21.34047619,-15.03133333,22.15434783,43.73,111.9,964
614,-14.19166667,20.00555556,-11.77435897,21.06,43.58,104.42,1465
615,18.48888889,27.44074074,19.11770833,27.93333333,25.37,97.4,147
616,22.77604167,30.54166667,23.575,31.153125,21.98,96.1,76
617,20.9745935,26.30375,21.84907407,26.48235294,20.1,92.9,5
618,24.00634921,25.74824561,24.66071429,25.97380952,16.8,96.2,23
620,11.82807018,24.6627451,12.35347222,24.55486111,27.7,85.37,1337
622,3.57962963,22.28194444,3.691025641,22.8825,33.87,70.08,1726
623,13.1125,32.77333333,13.41666667,32.65151515,32.05,72.67,188
624,12.00434783,30.32753623,12.77133333,30.52569444,32.93,73.72,234
625,7.317105263,29.26495726,8.593589744,29.33333333,31.4,69.5,1407
626,12.15196078,32.10857143,13.46666667,32.1942029,31.82,70.92,173
627,13.39797297,32.40456621,14.74166667,31.924,31.55,74.33,215
628,5.953968254,26.81746032,6.044444444,27.94166667,30.3,66.9,1601
629,13.13080808,33.2578125,14.09038462,33.67933333,30.2,71.43,123
630,12.06166667,34.18703704,14.1875,35.94761905,28.82,62.75,683
631,12.57393162,34.29254386,12.63412698,35.29824561,28.88,64.4,850
632,15.5017094,34.10384615,16.64444444,34.75069444,28.3,68.47,56
635,19.82731481,29.69212963,20.41354167,30.0452381,25.27,63.48,6
636,17.5929078,31.29094203,19.034375,31.42555556,25.38,68.42,41
637,17.655,30.76666667,18.28043478,31.87348485,25.52,69.78,6
639,-0.583333333,21.25,1.5,22.06666667,38.25,128.57,18
641,0.522,22.78993056,1.941025641,23.316,37.75,128.9,27
642,-2.316666667,23.99084967,-0.516666667,24.47066667,37.57,126.97,87
643,-1.770903955,23.14136905,-0.766666667,23.63888889,37.48,126.63,70
644,1.917333333,21.50833333,2.738461538,21.8,37.48,130.9,223
645,-2.916666667,23.43888889,-0.616666667,23.38333333,37.27,126.98,38
646,-1.416666667,22.23333333,0.088888889,22.7,36.77,126.47,21
647,-2.8,24.08888889,-0.441666667,22.66666667,36.63,127.43,60
648,-2.133333333,23,0.032051282,24.26266667,36.3,127.4,78
649,-1.35,23.05098039,-1.85E-17,22.21111111,36.22,128,249
650,2.981666667,24.20877193,3.642948718,24.43866667,36.03,129.38,6
651,-0.1,23.06666667,1.688888889,23.1,35.98,126.7,28
652,1.457894737,26.10119048,3.111111111,24.75555556,35.88,128.62,61
653,0.435897436,25.16036036,1.722222222,24.36666667,35.82,127.15,53
654,3.123611111,24.60833333,4.161111111,24.11666667,35.55,129.32,33
655,1.52688172,25.35777778,2.888888889,24.48888889,35.17,126.88,70
656,3.7359375,23.45132275,5.009615385,23.91733333,35.1,129.03,71
657,3.3,23.5,4.966666667,23.18888889,34.83,128.43,40
658,1.485585586,23.22222222,2.742307692,23.984,34.78,126.38,56
659,2.571794872,22.9,3.716666667,23.46266667,34.73,127.73,68
660,6.038541667,24.07849462,6.982666667,24.89583333,33.52,126.53,24
662,1.3,23.8,2.375,24.23333333,35.2,128.1,23
663,-23.14102564,2.222222222,-18.7530303,1.506481481,80.62,58.05,20
664,-22.49824561,2.147368421,-20.73653846,1.449333333,79.5,76.98,11
665,-26.24774775,1.222857143,-25.48589744,1.764,77.72,104.3,15
666,-23.67484277,3.718589744,-22.832,4.834,73.5,80.4,47
667,-13.10833333,5.128358209,-10.49358974,5.995454545,72.37,52.7,15
668,-31.17105263,8.696052632,-30.51410256,9.639333333,71.98,102.47,33
669,-27.86342593,2.405392157,-27.65266667,2.504166667,76,137.87,8
670,-33.46130952,7.620987654,-32.59487179,8.173913043,70.62,147.88,61
671,-27.61936937,1.692380952,-27.02,3.083333333,70.63,162.48,6
672,-22.11060606,2.740697674,-20.22727273,2.672727273,70.98,-178.48,5
674,-23.5,6.564814815,-26.05416667,7.241666667,68.47,73.58,8
675,-16.1780303,10.13255814,-15.84871795,10.83666667,67.63,53.03,12
677,-22.76041667,10.73371648,-22.36666667,12.05466667,66.53,66.67,16
678,-15.79873418,12.27402597,-14.65641026,13.08333333,65.43,52.27,68
679,-25.85852273,12.60374532,-24.17628205,13.892,65.78,87.93,38
680,-23.4989899,13.15252525,-22.85320513,14.01466667,64.92,77.82,27
681,-20.74862745,13.1313253,-20.10512821,14.125,63.93,65.05,27
682,-16.6445122,13.98127572,-15.34871795,14.38333333,62.7,56.2,139
683,-18.80945946,14.16666667,-17.83650794,14.91190476,62.43,60.87,51
684,-14.52520325,14.7973251,-12.88214286,15.06785714,61.72,50.83,119
685,-23.22916667,14.91898148,-22.02628205,15.63533333,61.6,90.02,58
686,-29.13333333,13.91851852,-28.35384615,14.49166667,61.67,96.37,262
687,-15.36025641,15.13568376,-13.0547619,16.13461538,60.4,56.52,207
688,-17.45238095,14.84117647,-17.28974359,15.5969697,60.68,60.45,95
689,-18.7547619,14.86068376,-18.22948718,15.58733333,61.02,69.03,46
691,-33.63854167,10.32291667,-31.41666667,7.5,68.47,102.37,271
692,-36.24247312,12.85119048,-33.21025641,12.81066667,68.5,112.43,220
693,-36.62352941,11.94848485,-35.38819444,12.77569444,68.73,124,39
694,-45.53272358,13.09588477,-43.31987179,14.238,67.55,133.38,137
695,-39.14252874,12.12758621,-36.69102564,12.73611111,66.25,114.28,236
696,-37.45860215,13.31827957,-35.86538462,14.18611111,66.77,123.4,92
698,-34.95737179,15.66366667,-33.02051282,16.682,63.77,121.62,111
699,-45.9275,12.09102564,-44.46602564,13.01180556,63.25,143.15,741
700,-31.74954955,15.38873874,-30.26282051,16.32333333,62.15,117.65,133
701,-29.66805556,14.36190476,-27.95064103,15.57133333,61.27,108.02,291
702,-28.13070175,14.375,-27.61794872,15.48333333,60.33,102.27,260
703,-38.59659091,17.47049808,-35.48012821,17.69133333,62.02,129.72,101
704,-38.97513228,15.43844086,-37.92619048,16.85151515,60.38,134.45,170
705,-24.25175439,3.845045045,-24.39057971,4.393939394,68.9,-179.37,4
707,-34.86896552,11.28095238,-35.45652174,12.51742424,66.55,159.42,127
709,-35.94857143,12.73428571,-34.97948718,13.792,65.73,150.9,43
711,-21.49699074,8.182843137,-21.31346154,9.677333333,64.78,177.57,61
712,-13.83055556,7.151470588,-14.27833333,7.736666667,64.42,-173.23,17
713,-36.17222222,13.64040404,-35.83452381,14.14880952,62.92,152.42,205
714,-21.9984127,11.415,-24.31754386,11.74444444,62.43,166.08,10
715,-13.57192982,10.15128205,-14.31439394,11.17045455,60.35,166,4
716,-16.7627907,15.91705426,-16.35128205,16.36944444,59.62,65.72,72
717,-15.89569892,14.03333333,-14.10952381,14.61923077,58.52,58.85,463
718,-13.95397727,16.62926357,-11.68,15.72083333,57.95,56.2,170
719,-17.49651163,16.05988372,-16.26282051,16.666,58.15,68.25,50
721,-13.77,16.26590909,-11.45357143,16.77619048,56.8,60.6,237
722,-17.82111111,16.52076023,-17.68205128,16.91944444,56.9,74.38,73
724,-15.89707207,18.33652968,-9.4,19.85833333,55.47,65.4,74
725,-17.49949495,17.69791667,-15.55384615,17.986,55.02,73.38,122
726,-13.86751055,17.54367089,-12.44230769,18.94444444,54.72,55.83,104
727,-19.53939394,15.93571429,-17.68333333,16.548,58.32,82.95,75
728,-20.89814815,16.13407407,-18.47051282,16.82266667,58.45,92.15,79
729,-23.24059829,16.43376068,-21.10705128,17.412,58.38,97.45,133
730,-16.87294372,16.68852814,-14.10833333,17.15072464,56.03,92.75,276
731,-18.00051282,17.2031746,-17.80769231,17.425,55.33,78.37,120
732,-17.56969697,18.79191919,-15.72564103,19.59333333,53.35,75.45,94
733,-16.31555556,18.14296296,-13.29761905,18.53214286,53.43,83.52,184
734,-18.8937751,18.29437751,-16.07692308,18.41733333,53.7,91.7,254
735,-27.70238095,15.45166667,-27.44652778,16.44916667,59.45,112.58,190
736,-25.38739316,16.13593074,-24.30705128,16.566,57.77,108.07,259
737,-21.93823529,16.26119403,-17.58910256,16.45933333,57.28,101.75,416
738,-31.85833333,14.00833333,-30.66153846,15.09393939,56.9,118.27,711
739,-20.26140351,13.67962963,-19.79230769,15.48181818,55.78,109.55,487
740,-32.58284314,14.62156863,-30.72380952,15.14404762,55.12,116.77,613
741,-26.32447917,15.39090909,-24.97179487,16.23888889,54.8,105.22,426
742,-25.44032258,13.05,-26.725,14.11133333,54.47,113.58,903
743,-20.06491228,13.33859649,-17.09761905,14.43571429,53.42,109.02,461
744,-24.52878788,16.76616915,-24.45384615,17.5030303,53.62,109.63,489
747,-23.13419913,17.62844444,-21.63012821,18.05066667,52.08,113.48,671
748,-26.30740741,16.67102273,-24.71538462,17.57575758,51.32,119.62,619
749,-20.1453125,17.10245902,-18.79487179,18.17878788,50.37,106.45,797
750,-20.78943089,15.98815789,-19.51025641,17.04242424,49.57,111.97,908
751,-25.44766667,17.87847222,-24.51025641,18.73333333,50.4,116.52,676
752,-26.97674419,14.06111111,-25.18533333,14.91466667,58.62,125.37,682
753,-20.72166667,10.5239899,-19.19166667,11.554,59.37,143.2,6
754,-37.22807018,12.31296296,-35.71025641,13.50277778,56.28,131.13,850
755,-17.80602837,10.2076087,-16.51474359,11.396,56.45,138.15,8
756,-29.06229508,15.84918033,-26.69791667,16.9442029,54.72,128.93,357
757,-29.83090909,14.82666667,-27.85641026,16.23611111,53.07,132.98,542
758,-21.32328431,14.66302083,-19.66217949,15.308,53.15,140.7,68
759,-24.82581699,16.66166667,-23.31410256,17.064,52.42,136.5,73
760,-21.74512195,19.29220779,-19.06785714,20.2702381,50.25,127.57,132
761,-18.51374269,19.32484848,-17.56923077,20.32916667,47.73,130.97,73
762,-19.44509804,19.55666667,-17.26190476,19.40595238,48.53,135.23,72
763,-10.71770833,12.78645833,-9.180952381,14.6952381,47.32,138.98,26
764,-18.15357143,20.02298851,-16.77051282,20.33030303,45.87,133.73,101
765,-11.86980392,16.71746032,-9.928205128,17.41133333,43.12,131.93,184
766,-16.08895131,14.03120155,-13.70769231,15.25,50.9,142.17,31
768,-11.44702381,14.58452381,-10.48397436,15.1,46.92,142.72,24
769,-4.149275362,12.16231884,-2.947619048,13.2,44.02,145.87,49
770,-3.708730159,7.996491228,-2.404761905,8.485714286,46.85,151.87,25
771,-16.09,8.605050505,-15.86923077,10.29393939,58.5,159.17,7
772,-14.32767857,13.6379085,-14.57179487,14.50277778,56.32,160.83,29
773,-11.12843137,9.291176471,-10.88461538,10.06212121,55.58,155.58,6
774,-6.38452381,11.45128205,-6.025641026,11.44102564,52.98,158.65,24
775,-3.374647887,8.171969697,-2.973076923,8.710666667,55.2,165.98,18
777,12.22666667,30.02,12.24679487,31.08333333,28.37,36.6,768
779,19.78333333,29.35,20.34666667,29.9826087,26.2,36.47,21
780,14.76666667,33.23333333,14.48133333,35.35933333,26.3,43.77,650
781,15.66666667,33.925,16.44855072,35.30075758,26.27,50.15,17
782,19.37738095,35.89358974,19.93333333,36.86266667,24.55,39.7,636
783,22,31.70555556,21.80466667,33.11388889,24.02,38.22,11
784,25.95337079,29.54069767,26.66587302,30.6525,8.58,81.25,7
